vessel_id,mmsi,vessel_type,loa_m,draft_m,gross_tonnage,engine_power_kw,vessel_age_years,latitude,longitude,speed_knots,heading,distance_to_port_nm,timestamp,scheduled_eta,month,hour,day_of_week,is_weekend,estimated_service_time_hours,is_night,wind_speed_knots,wave_height_m,visibility_km,precipitation_mm,temperature_c,port_id,berth_id,berth_available_from,berth_max_length,berth_queue_length,crane_availability_ratio,port_congestion_index,traffic_density,port_avg_delay_last_24h,actual_delay_minutes,actual_arrival_time,assigned_berth,berth_waiting_time,berth_conflict_flag,congestion_level_future,queue_length_future
V00147,344193988,Feeder,121.4,5.18,12615,4073,3.8,48.3969,78.2856,12.3,349,97.7,2023-11-28T04:23:48,2023-11-28T12:22:05.390844,11,4,1,0,6.4,1,5.9,0.43,13.8,0.0,10.0,PORT_G,PORT_G_B01,2023-11-28T04:23:48,180,7,0.613,0.673,Medium,38.0,74.9,2023-11-28T13:36:59.390844,PORT_G_B01,58.3,1,1.0,7
V00320,727015394,General Cargo,99.2,6.62,12932,8324,0.6,39.6218,62.4871,12.7,307,37.0,2024-01-01T08:35:24,2024-01-01T11:30:16.447555,1,8,0,0,18.4,0,4.9,0.24,16.2,0.1,6.1,PORT_E,PORT_E_B06,2024-07-27T20:23:23.707436,380,6,0.672,0.52,Medium,23.1,37.5,2024-01-01T12:07:46.447555,PORT_E_B06,300069.9,1,0.842,8
V00117,722559455,General Cargo,104.0,5.38,9510,4920,1.3,24.529,39.6248,13.0,286,101.5,2024-02-01T16:38:09,2024-02-02T00:26:32.775933,2,16,3,0,24.6,0,5.8,0.52,12.2,1.1,18.6,PORT_B,PORT_B_B09,2024-02-01T16:38:09,200,6,0.775,0.538,Medium,29.0,52.7,2024-02-02T01:19:14.775933,PORT_B_B09,52.6,1,0.902,7
V00561,657707814,LNG Carrier,342.8,11.51,81317,69076,10.1,48.1208,77.3011,18.9,20,120.3,2024-02-01T23:59:58,2024-02-02T06:22:10.689785,2,23,3,0,19.6,1,6.4,0.58,16.7,0.4,15.8,PORT_G,PORT_G_B06,2024-11-22T22:04:47.074231,380,4,0.799,0.432,Low,23.0,44.8,2024-02-02T07:06:58.689785,PORT_G_B06,424293.7,1,0.777,5
V00306,463598428,Bulk Carrier,196.7,11.66,75872,20904,4.3,19.5123,30.0849,13.9,350,29.7,2023-08-06T23:57:31,2023-08-07T02:06:05.176000,8,23,6,1,27.1,1,12.2,0.88,18.4,0.0,26.7,PORT_A,PORT_A_B03,2024-11-02T03:29:37.989747,200,5,0.728,0.496,Medium,32.5,40.9,2023-08-07T02:46:59.176000,PORT_A_B03,652407.9,1,0.954,8
V00273,575767057,Container,208.9,14.29,110903,30624,2.2,50.1654,77.4982,16.6,108,31.7,2023-11-07T14:35:18,2023-11-07T16:29:50.351667,11,14,1,0,25.5,0,15.5,1.47,17.1,1.5,7.5,PORT_G,PORT_G_B11,2024-08-04T23:58:48.516138,230,5,0.756,0.492,Medium,21.4,53.7,2023-11-07T17:23:32.351667,PORT_G_B11,390685.5,1,0.749,0
V00492,388592094,RoRo,219.3,9.52,31066,20526,7.8,49.7474,78.0618,15.8,346,15.6,2024-03-01T07:15:35,2024-03-01T08:14:54.273357,3,7,4,0,32.3,0,9.5,0.9,14.4,0.0,22.9,PORT_G,PORT_G_B11,2024-03-01T07:15:35,230,4,0.732,0.432,Medium,18.2,45.5,2024-03-01T09:00:24.273357,PORT_G_B11,37.5,0,0.79,6
V00404,255417728,General Cargo,176.3,7.8,37788,3783,4.3,20.2442,29.8405,12.3,146,17.5,2024-07-29T01:34:23,2024-07-29T02:59:36.069407,7,1,0,0,15.9,1,17.2,1.62,17.1,0.0,32.0,PORT_A,PORT_A_B03,2024-07-29T01:34:23,200,5,0.76,0.396,Low,26.0,55.8,2024-07-29T03:55:24.069407,PORT_A_B03,49.2,1,0.791,6
V00363,202873039,Container,392.9,11.77,96922,51983,3.8,30.5306,45.8261,17.4,161,33.5,2023-10-14T12:03:02,2023-10-14T13:58:24.954058,10,12,5,1,16.9,0,3.3,0.22,16.3,0.0,22.2,PORT_C,PORT_C_B10,2023-10-14T12:03:02,300,6,0.598,0.637,Medium,40.7,66.7,2023-10-14T15:05:06.954058,PORT_C_B10,51.4,1,0.851,7
V00141,596776693,LNG Carrier,344.0,10.64,126691,60185,9.2,42.9814,73.1445,17.7,302,224.2,2023-01-14T00:43:29,2023-01-14T13:22:04.707143,1,0,5,1,20.9,1,16.3,1.84,11.5,0.8,12.2,PORT_F,PORT_F_B06,2024-02-03T18:00:03.831775,380,3,0.965,0.143,Low,5.3,31.6,2023-01-14T13:53:40.707143,PORT_F_B06,554671.9,1,0.649,6
V00361,368638769,General Cargo,157.5,8.31,11481,5611,0.8,23.8438,40.0554,13.5,299,141.5,2023-08-03T13:13:58,2023-08-03T23:43:49.312168,8,13,3,0,27.0,0,8.0,0.65,12.4,0.0,25.6,PORT_B,PORT_B_B00,2024-04-12T07:26:44.779466,340,3,0.857,0.157,Low,3.4,19.9,2023-08-04T00:03:43.312168,PORT_B_B00,363359.1,1,0.286,1
V00580,709241269,Feeder,69.0,6.3,2000,3915,5.9,34.6602,53.9163,11.6,13,21.0,2024-06-21T05:23:30,2024-06-21T07:11:40.111786,6,5,4,0,11.4,1,9.0,0.73,16.3,0.0,28.5,PORT_D,PORT_D_B11,2024-06-21T05:23:30,230,6,0.722,0.476,Medium,26.1,50.8,2024-06-21T08:02:28.111786,PORT_D_B11,54.0,1,0.805,6
V00587,654124990,Bulk Carrier,175.1,12.68,64620,48088,0.5,39.8429,44.0034,13.5,168,602.6,2024-03-22T00:49:28,2024-03-23T21:30:48.398446,3,0,4,0,26.5,1,5.8,0.41,17.6,0.0,13.4,PORT_C,PORT_C_B00,2024-03-22T00:49:28,180,3,0.81,0.497,Medium,26.3,33.6,2024-03-23T22:04:24.398446,PORT_C_B00,37.0,0,0.814,2
V00427,725747314,LNG Carrier,334.6,10.16,121204,57496,15.6,55.0087,85.8519,19.1,93,8.9,2023-11-25T09:48:24,2023-11-25T10:16:25.335110,11,9,5,1,33.1,0,3.2,0.21,18.1,0.5,8.5,PORT_H,PORT_H_B01,2024-09-25T01:52:33.295172,340,6,0.872,0.295,Low,22.7,44.8,2023-11-25T11:01:13.335110,PORT_H_B01,438701.1,1,0.541,5
V00064,520452651,LNG Carrier,302.2,11.43,116213,61197,24.8,20.4284,30.2378,18.0,209,29.4,2023-09-03T02:11:56,2023-09-03T03:49:52.099145,9,2,6,1,12.9,1,4.1,0.31,13.9,0.0,22.2,PORT_A,PORT_A_B11,2024-11-01T20:56:36.063948,340,3,0.773,0.338,Low,22.5,30.7,2023-09-03T04:20:34.099145,PORT_A_B11,613026.2,1,0.861,3
V00425,202754427,Bulk Carrier,250.2,11.81,29106,45277,4.5,54.9956,85.9805,13.3,77,1.2,2024-06-12T11:44:42,2024-06-12T11:50:07.395264,6,11,2,0,11.7,0,18.1,1.58,12.6,0.0,32.8,PORT_H,PORT_H_B00,2024-11-20T05:48:39.458423,340,4,0.821,0.513,Medium,27.4,52.2,2024-06-12T12:42:19.395264,PORT_H_B00,231460.7,1,0.88,5
V00328,469942643,Bulk Carrier,231.0,13.05,59281,34943,0.7,49.7932,78.4479,14.2,294,29.6,2023-05-16T17:17:59,2023-05-16T19:23:28.747515,5,17,1,0,33.3,0,13.2,0.87,16.4,0.0,26.2,PORT_G,PORT_G_B00,2024-07-20T02:39:32.024637,260,2,0.893,0.287,Low,13.6,33.8,2023-05-16T19:57:16.747515,PORT_G_B00,619621.0,1,0.534,4
V00557,246562852,Feeder,76.9,6.88,4560,7660,35.0,25.3091,38.5123,10.3,238,35.9,2023-07-16T19:17:12,2023-07-16T22:46:42.841702,7,19,6,1,5.8,0,1.6,0.11,11.3,0.0,29.0,PORT_B,PORT_B_B11,2023-08-29T13:14:23.340683,150,4,0.723,0.386,Low,23.7,39.3,2023-07-16T23:26:00.841702,PORT_B_B11,62782.8,1,0.6,4
V00562,726422170,General Cargo,104.7,8.2,28331,5440,6.7,25.0617,37.7303,13.4,102,16.6,2023-06-17T23:46:42,2023-06-18T01:01:02.217889,6,23,5,1,32.0,1,9.1,0.68,17.5,0.0,33.4,PORT_B,PORT_B_B00,2023-08-05T03:02:54.820545,340,4,0.779,0.311,Low,25.1,43.3,2023-06-18T01:44:20.217889,PORT_B_B00,69232.1,1,0.759,6
V00416,493587745,Tanker,164.6,9.72,60681,55914,6.2,49.9762,77.8892,13.6,77,6.8,2023-10-20T02:56:44,2023-10-20T03:26:37.626195,10,2,4,0,5.0,1,11.6,0.99,17.4,0.0,9.7,PORT_G,PORT_G_B10,2024-08-13T15:51:41.715293,180,4,0.773,0.326,Low,16.8,55.4,2023-10-20T04:22:01.626195,PORT_G_B10,429844.1,1,0.672,5
V00487,242329672,General Cargo,118.9,6.93,16913,11121,1.3,54.9099,86.0818,12.5,317,7.3,2023-08-27T20:44:36,2023-08-27T21:19:41.008389,8,20,6,1,18.4,0,7.8,0.55,10.9,0.0,18.9,PORT_H,PORT_H_B03,2024-09-05T03:46:55.220056,340,5,0.778,0.368,Low,24.3,35.2,2023-08-27T21:54:53.008389,PORT_H_B03,538964.0,1,0.684,3
V00065,745098870,LNG Carrier,320.1,11.11,112820,66784,2.3,35.1864,53.3426,18.3,105,41.0,2023-06-15T14:35:51,2023-06-15T16:50:05.513048,6,14,3,0,21.7,0,12.9,1.33,16.5,0.0,25.8,PORT_D,PORT_D_B02,2024-05-22T18:23:17.257455,380,1,0.8,0.108,Low,4.7,19.0,2023-06-15T17:09:05.513048,PORT_D_B02,492566.7,1,0.151,1
V00138,428872699,Container,251.2,12.55,70761,33635,1.0,24.7403,38.1599,18.3,328,18.3,2023-07-16T18:25:18,2023-07-16T19:25:23.031436,7,18,6,1,18.5,0,1.1,0.05,17.5,0.0,23.2,PORT_B,PORT_B_B06,2024-05-04T15:03:03.464146,300,3,0.733,0.327,Low,15.5,18.3,2023-07-16T19:43:41.031436,PORT_B_B06,421667.6,1,0.641,2
V00466,472706094,Container,236.7,10.36,80379,54956,1.0,44.6555,69.6877,17.2,42,27.9,2023-05-11T05:24:06,2023-05-11T07:01:40.360379,5,5,3,0,12.4,1,11.4,1.0,11.2,0.0,29.8,PORT_F,PORT_F_B00,2023-05-27T14:57:14.160234,300,3,0.806,0.315,Low,13.2,34.6,2023-05-11T07:36:16.360379,PORT_F_B00,23506.3,1,0.762,3
V00126,272972421,Container,336.9,15.37,71167,47541,0.9,39.0938,63.5784,18.4,299,109.2,2024-11-02T15:59:47,2024-11-02T21:54:59.985115,11,15,5,1,13.7,0,2.3,0.16,11.1,0.1,10.6,PORT_E,PORT_E_B06,2024-11-02T15:59:47,380,6,0.76,0.52,Medium,32.6,47.0,2024-11-02T22:41:59.985115,PORT_E_B06,50.7,1,0.846,8
V00385,674840201,Tanker,175.8,15.47,62249,43904,0.5,30.3733,46.28,14.4,216,28.0,2023-01-03T01:38:14,2023-01-03T03:35:03.160764,1,1,1,0,10.0,1,3.7,0.25,13.9,5.6,10.0,PORT_C,PORT_C_B01,2023-10-27T14:27:28.573808,260,5,0.788,0.531,Medium,25.6,47.7,2023-01-03T04:22:45.160764,PORT_C_B01,428329.1,1,0.973,7
V00499,563692736,RoRo,159.1,8.31,40026,29576,4.2,36.9573,59.5444,15.4,38,234.6,2023-08-08T01:20:43,2023-08-08T16:33:15.648680,8,1,1,0,7.3,1,4.5,0.39,24.2,0.0,22.0,PORT_E,PORT_E_B11,2023-12-23T02:51:01.101645,230,5,0.671,0.571,Medium,36.0,42.8,2023-08-08T17:16:03.648680,PORT_E_B11,196458.6,1,1.0,11
V00257,493062062,Tanker,248.0,9.97,50257,16494,0.7,29.9409,46.0271,13.7,335,3.9,2024-12-12T17:30:56,2024-12-12T17:47:59.784979,12,17,3,0,27.1,0,4.3,0.32,18.4,0.6,10.0,PORT_C,PORT_C_B11,2024-12-12T17:30:56,340,4,0.66,0.497,Medium,32.8,40.0,2024-12-12T18:27:59.784979,PORT_C_B11,33.6,0,0.861,7
V00317,291926218,Feeder,69.6,6.09,7256,3997,10.1,58.0973,80.3594,11.3,118,386.1,2024-05-16T02:16:32,2024-05-17T12:25:52.536819,5,2,3,0,11.2,1,16.8,1.13,9.1,0.0,29.6,PORT_H,PORT_H_B07,2024-05-16T02:16:32,300,5,0.637,0.513,Medium,34.9,69.6,2024-05-17T13:35:28.536819,PORT_H_B07,42.3,1,0.946,8
V00118,518587605,Container,210.5,13.85,38188,38592,18.2,46.3411,69.923,17.3,176,80.6,2023-03-05T18:12:26,2023-03-05T22:51:31.011895,3,18,6,1,21.2,0,4.4,0.23,13.1,0.0,24.9,PORT_F,PORT_F_B09,2024-05-24T21:29:48.219296,340,3,0.852,0.292,Low,16.0,29.2,2023-03-05T23:20:43.011895,PORT_F_B09,642154.5,1,0.686,5
V00414,365325236,General Cargo,155.7,7.6,12170,16167,16.9,49.9914,78.0162,11.3,298,1.1,2023-11-18T06:25:54,2023-11-18T06:31:45.154598,11,6,5,1,13.9,0,4.0,0.21,15.7,1.7,10.5,PORT_G,PORT_G_B06,2024-02-03T02:41:45.052435,380,5,0.773,0.334,Low,21.7,46.3,2023-11-18T07:18:03.154598,PORT_G_B06,110653.5,1,0.688,9
V00426,520571904,Bulk Carrier,174.3,8.08,62579,31095,10.2,55.0685,85.9555,13.8,146,4.9,2024-01-08T02:26:14,2024-01-08T02:47:36.675654,1,2,0,0,13.7,1,3.1,0.25,15.7,0.1,4.9,PORT_H,PORT_H_B00,2024-06-13T00:26:54.240541,340,4,0.746,0.513,Medium,30.9,40.6,2024-01-08T03:28:12.675654,PORT_H_B00,225938.1,1,0.871,4
V00452,508570855,General Cargo,157.4,8.01,36238,9650,7.5,38.4961,57.066,12.5,221,279.0,2023-03-12T00:56:18,2023-03-12T23:12:51.461394,3,0,6,1,35.0,1,6.4,0.4,14.7,0.0,19.5,PORT_D,PORT_D_B06,2024-08-13T22:33:18.207757,340,4,0.753,0.277,Low,15.5,25.5,2023-03-12T23:38:21.461394,PORT_D_B06,748777.1,1,0.778,6
V00356,660452530,Bulk Carrier,155.8,13.41,54225,35488,8.6,45.0577,69.9399,12.8,133,5.0,2023-03-01T07:21:28,2023-03-01T07:44:52.945045,3,7,2,0,20.2,0,19.0,2.05,13.9,0.0,18.3,PORT_F,PORT_F_B08,2024-06-25T11:56:44.940243,300,6,0.772,0.472,Medium,28.4,83.5,2023-03-01T09:08:22.945045,PORT_F_B08,694299.5,1,1.0,8
V00021,588302653,LNG Carrier,273.7,10.82,122888,59151,0.6,34.4708,55.6768,18.1,287,105.5,2023-01-07T17:29:02,2023-01-07T23:19:27.837389,1,17,5,1,8.5,0,9.3,0.71,15.0,0.1,11.9,PORT_D,PORT_D_B02,2023-06-16T14:48:28.644411,380,2,0.828,0.149,Low,11.9,20.1,2023-01-07T23:39:33.837389,PORT_D_B02,229901.3,1,0.316,1
V00053,702564737,Bulk Carrier,261.1,12.18,74711,24379,2.8,44.4866,69.7127,13.6,29,35.3,2023-06-01T22:09:43,2023-06-02T00:45:16.642386,6,22,3,0,12.6,1,1.7,0.12,14.9,0.0,29.8,PORT_F,PORT_F_B06,2023-06-01T22:09:43,380,0,0.859,0.055,Low,2.0,0.0,2023-06-02T00:45:16.642386,PORT_F_B06,4.6,0,0.221,0
V00167,425567964,Cruise,267.0,9.74,90735,61126,8.0,49.785,78.0024,20.8,359,12.9,2024-08-22T23:26:15,2024-08-23T00:03:25.576508,8,23,3,0,14.2,1,13.6,0.92,12.6,0.0,21.9,PORT_G,PORT_G_B04,2024-08-22T23:26:15,300,5,0.681,0.432,Medium,27.4,57.9,2024-08-23T01:01:19.576508,PORT_G_B04,42.3,1,0.8,7
V00373,378158235,Container,386.2,10.26,36481,28322,10.4,23.7904,38.9692,17.5,321,93.0,2023-09-29T06:42:41,2023-09-29T12:00:43.451236,9,6,4,0,10.7,0,16.9,1.23,16.3,0.0,18.5,PORT_B,PORT_B_B11,2023-09-29T06:42:41,150,4,0.73,0.245,Low,18.2,48.2,2023-09-29T12:48:55.451236,PORT_B_B11,42.5,0,0.804,6
V00250,220972274,Bulk Carrier,269.5,10.89,24971,15007,9.3,44.7387,70.0329,13.6,352,15.8,2024-05-10T07:30:17,2024-05-10T08:40:04.367389,5,7,4,0,9.4,0,7.1,0.67,13.8,0.0,27.6,PORT_F,PORT_F_B08,2024-05-10T07:30:17,300,5,0.778,0.421,Low,26.2,48.3,2024-05-10T09:28:22.367389,PORT_F_B08,43.2,1,0.796,10
V00415,513383964,Tanker,308.0,11.63,59514,59324,11.8,25.3521,38.0568,13.2,189,21.4,2024-01-15T18:51:46,2024-01-15T20:28:54.428425,1,18,0,0,21.6,0,19.4,1.69,17.5,0.1,-1.6,PORT_B,PORT_B_B01,2024-06-09T05:57:25.132927,380,7,0.834,0.538,Medium,37.9,81.0,2024-01-15T21:49:54.428425,PORT_B_B01,209351.6,1,0.993,7
V00588,255239804,LNG Carrier,275.2,11.2,90759,78576,11.4,46.7278,69.744,18.8,171,104.8,2023-09-24T23:32:21,2023-09-25T05:07:28.321276,9,23,6,1,32.1,1,3.5,0.22,11.9,0.0,17.4,PORT_F,PORT_F_B04,2023-09-24T23:32:21,340,4,0.766,0.436,Medium,22.1,40.6,2023-09-25T05:48:04.321276,PORT_F_B04,35.8,0,0.873,8
V00019,606448197,Container,288.6,13.14,62754,23220,0.9,20.4824,28.8469,17.9,112,75.0,2024-09-20T05:58:50,2024-09-20T10:10:02.983917,9,5,4,0,22.5,1,1.4,0.08,11.9,0.0,24.1,PORT_A,PORT_A_B11,2024-09-20T05:58:50,340,4,0.774,0.396,Low,17.5,16.7,2024-09-20T10:26:44.983917,PORT_A_B11,37.9,0,0.656,3
V00116,796751694,Bulk Carrier,218.9,13.88,56872,23150,8.0,39.913,61.5806,13.9,78,25.7,2024-07-02T06:35:26,2024-07-02T08:26:34.985434,7,6,1,0,32.4,0,3.9,0.19,11.0,0.0,32.3,PORT_E,PORT_E_B10,2024-07-02T06:35:26,340,7,0.686,0.52,Medium,20.0,76.6,2024-07-02T09:43:10.985434,PORT_E_B10,57.9,1,0.947,9
V00155,654811021,Container,213.0,11.38,92225,56561,8.2,25.1616,37.4795,17.4,107,32.7,2024-12-13T00:02:12,2024-12-13T01:54:49.095036,12,0,4,0,9.5,1,6.2,0.33,16.5,0.1,2.7,PORT_B,PORT_B_B06,2024-12-13T00:02:12,300,5,0.706,0.538,Medium,45.0,35.1,2024-12-13T02:29:55.095036,PORT_B_B06,44.1,1,0.81,4
V00266,479340714,Container,302.2,14.32,42845,69824,29.4,50.144,77.8919,15.6,143,10.8,2023-09-14T13:05:26,2023-09-14T13:46:50.839752,9,13,3,0,15.6,0,2.8,0.15,12.8,0.0,24.8,PORT_G,PORT_G_B06,2023-11-18T21:13:25.960034,380,2,0.804,0.172,Low,17.5,16.6,2023-09-14T14:03:26.839752,PORT_G_B06,94046.3,1,0.233,1
V00572,322851169,Car Carrier,189.3,8.56,48117,24540,4.6,25.5219,38.8764,16.1,239,61.2,2023-10-20T15:52:15,2023-10-20T19:40:15.401414,10,15,4,0,18.7,0,27.3,2.4,12.1,0.0,23.2,PORT_B,PORT_B_B02,2023-10-20T15:52:15,300,1,0.833,0.116,Low,10.0,24.7,2023-10-20T20:04:57.401414,PORT_B_B02,12.0,0,0.159,2
V00333,763324549,Bulk Carrier,277.7,9.25,94100,14654,13.6,29.4146,46.4248,13.2,324,43.4,2023-06-17T02:21:16,2023-06-17T05:37:57.100653,6,2,5,1,21.2,1,2.0,0.12,19.9,0.0,23.2,PORT_C,PORT_C_B10,2023-10-15T08:01:01.124961,300,3,0.817,0.201,Low,22.7,21.3,2023-06-17T05:59:15.100653,PORT_C_B10,172946.4,1,0.662,3
V00210,674765467,Tanker,308.7,14.82,104394,50945,35.0,24.6159,37.5721,12.0,48,34.5,2024-04-01T09:35:44,2024-04-01T12:28:26.247151,4,9,0,0,11.1,0,11.8,0.71,15.2,0.0,19.3,PORT_B,PORT_B_B00,2024-04-01T09:35:44,340,4,0.76,0.538,Medium,26.4,55.3,2024-04-01T13:23:44.247151,PORT_B_B00,35.1,0,0.926,4
V00570,742831336,Bulk Carrier,248.5,9.44,31285,46729,0.9,24.2239,37.6574,13.8,23,50.9,2024-03-01T10:27:28,2024-03-01T14:08:23.348827,3,10,4,0,32.5,0,8.1,0.52,16.3,0.0,22.4,PORT_B,PORT_B_B06,2024-12-13T11:57:52.307345,300,4,0.747,0.538,Medium,31.8,43.0,2024-03-01T14:51:23.348827,PORT_B_B06,413140.6,1,0.885,10
V00372,352725051,Cruise,324.2,8.97,64840,59526,33.4,20.0123,29.9948,19.0,157,0.8,2024-07-22T19:47:58,2024-07-22T19:50:29.554056,7,19,0,0,5.8,0,9.5,0.78,23.4,0.0,26.6,PORT_A,PORT_A_B11,2024-09-21T08:55:14.131723,340,6,0.718,0.396,Low,32.8,72.0,2024-07-22T21:02:29.554056,PORT_A_B11,87164.5,1,0.881,8
V00297,313321497,LNG Carrier,284.8,10.79,118682,65542,4.8,33.834,50.9681,18.7,68,194.9,2024-02-18T21:24:27,2024-02-19T07:49:52.945472,2,21,6,1,6.1,1,11.9,0.87,16.2,2.9,16.4,PORT_D,PORT_D_B06,2024-02-18T21:24:27,340,4,0.706,0.476,Medium,35.2,45.0,2024-02-19T08:34:52.945472,PORT_D_B06,32.6,0,0.836,8
V00331,398803135,Feeder,125.6,5.66,5971,3778,4.7,39.7318,62.1416,11.7,332,18.2,2024-11-03T18:10:50,2024-11-03T19:44:01.444075,11,18,6,1,16.3,0,4.5,0.34,15.2,0.1,6.8,PORT_E,PORT_E_B05,2024-11-03T18:10:50,150,6,0.676,0.52,Medium,30.1,48.7,2024-11-03T20:32:43.444075,PORT_E_B05,48.3,1,0.818,8
V00333,763324549,Bulk Carrier,277.7,9.25,94100,14654,13.6,40.5973,62.5739,14.1,223,49.7,2023-04-09T17:58:23,2023-04-09T21:30:06.428618,4,17,6,1,26.5,0,5.2,0.35,17.5,0.0,21.5,PORT_E,PORT_E_B07,2024-11-05T05:16:25.301766,340,7,0.798,0.345,Low,20.2,63.6,2023-04-09T22:33:42.428618,PORT_E_B07,828460.0,1,0.814,14
V00456,521549250,Tanker,203.2,12.98,61469,17054,1.2,29.874,45.5144,13.8,75,30.1,2023-08-31T03:34:00,2023-08-31T05:45:00.982030,8,3,3,0,33.3,1,6.3,0.41,13.3,0.0,21.8,PORT_C,PORT_C_B06,2023-08-31T03:34:00,340,4,0.693,0.387,Low,23.7,26.4,2023-08-31T06:11:24.982030,PORT_C_B06,43.0,0,0.61,3
V00286,534961543,Tanker,237.3,14.67,62973,45008,1.2,24.7838,36.0486,14.1,83,117.8,2024-06-19T06:27:07,2024-06-19T14:49:19.114610,6,6,2,0,23.5,0,12.2,1.13,14.9,0.0,29.1,PORT_B,PORT_B_B00,2024-06-19T06:27:07,340,5,0.803,0.538,Medium,32.4,49.5,2024-06-19T15:38:49.114610,PORT_B_B00,40.7,1,0.964,6
V00271,287946148,Bulk Carrier,281.0,13.4,50846,21073,7.2,44.9685,70.2211,13.6,278,13.4,2024-03-22T00:29:03,2024-03-22T01:28:15.836706,3,0,4,0,18.8,1,13.2,1.41,9.8,0.0,20.4,PORT_F,PORT_F_B02,2024-03-22T00:29:03,340,3,0.74,0.421,Low,25.6,45.8,2024-03-22T02:14:03.836706,PORT_F_B02,27.8,0,0.772,4
V00309,698976918,Container,286.4,14.84,75022,24083,8.0,35.2614,53.3327,17.8,111,43.0,2024-08-15T17:45:16,2024-08-15T20:10:07.482653,8,17,3,0,31.1,0,10.5,0.69,17.7,0.0,31.5,PORT_D,PORT_D_B06,2024-08-15T17:45:16,340,4,0.827,0.476,Medium,31.0,55.4,2024-08-15T21:05:31.482653,PORT_D_B06,34.8,0,0.882,5
V00063,314257752,Tanker,278.3,13.5,33943,22039,2.3,24.3737,36.5403,13.3,66,95.3,2023-05-15T16:12:10,2023-05-15T23:22:54.586522,5,16,0,0,6.0,0,11.5,0.89,17.2,0.0,28.9,PORT_B,PORT_B_B01,2024-01-16T19:26:37.898409,380,2,0.748,0.359,Low,23.3,33.2,2023-05-15T23:56:06.586522,PORT_B_B01,353995.3,1,0.622,5
V00307,293053578,LNG Carrier,261.6,10.36,117678,57257,6.0,45.5853,71.9403,18.3,253,121.6,2023-05-01T04:31:07,2023-05-01T11:09:50.771707,5,4,0,0,19.1,1,14.0,1.38,18.1,0.0,26.5,PORT_F,PORT_F_B02,2024-03-22T21:03:37.181480,340,5,0.743,0.586,Medium,29.9,67.3,2023-05-01T12:17:08.771707,PORT_F_B02,470006.9,1,1.0,7
V00246,268965205,RoRo,207.3,6.92,15884,8684,8.4,34.6278,54.7993,14.6,294,52.9,2023-08-18T06:46:41,2023-08-18T10:24:46.470081,8,6,4,0,6.9,0,16.0,1.48,17.1,0.0,27.5,PORT_D,PORT_D_B02,2023-08-18T06:46:41,380,7,0.728,0.342,Low,20.3,76.5,2023-08-18T11:41:16.470081,PORT_D_B02,62.3,1,0.718,7
V00307,293053578,LNG Carrier,261.6,10.36,117678,57257,6.0,29.6746,38.5336,18.8,186,282.3,2023-08-18T16:40:30,2023-08-19T07:41:29.176892,8,16,4,0,27.2,0,2.2,0.12,17.2,0.0,21.2,PORT_B,PORT_B_B00,2024-06-20T15:06:41.376982,340,0,0.829,0.08,Low,3.0,6.4,2023-08-19T07:47:53.176892,PORT_B_B00,441082.5,1,0.072,0
V00034,798020239,Bulk Carrier,251.6,8.1,58527,19059,8.3,24.738,37.8796,12.2,24,17.3,2023-06-02T17:40:10,2023-06-02T19:04:59.191338,6,17,4,0,12.0,0,18.7,1.86,14.8,0.0,34.8,PORT_B,PORT_B_B05,2023-06-02T17:40:10,260,4,0.95,0.006,Low,5.2,40.7,2023-06-02T19:45:41.191338,PORT_B_B05,36.6,0,0.392,8
V00225,434978882,Car Carrier,164.1,8.17,27521,19317,2.4,44.8765,69.7562,16.8,63,16.4,2024-11-16T13:51:35,2024-11-16T14:50:09.682255,11,13,5,1,24.5,0,8.7,0.73,14.9,0.7,12.2,PORT_F,PORT_F_B08,2024-11-16T13:51:35,300,6,0.774,0.421,Low,19.1,53.2,2024-11-16T15:43:21.682255,PORT_F_B08,48.6,1,0.825,6
V00402,588457632,Container,187.4,10.38,110643,28683,6.1,44.9816,70.3261,18.1,273,19.6,2023-06-02T01:33:05,2023-06-02T02:37:59.837579,6,1,4,0,31.2,1,7.0,0.53,16.8,0.0,24.7,PORT_F,PORT_F_B09,2023-06-02T01:33:05,340,3,0.844,0.156,Low,18.4,24.2,2023-06-02T03:02:11.837579,PORT_F_B09,25.8,0,0.57,4
V00421,346574717,RoRo,138.0,9.43,41527,14091,32.8,27.2093,37.2288,14.9,160,140.4,2023-09-07T02:47:56,2023-09-07T12:14:07.629406,9,2,3,0,11.2,1,5.1,0.32,17.8,0.0,18.7,PORT_B,PORT_B_B02,2023-10-21T14:49:31.831890,300,4,0.866,0.314,Low,20.0,60.2,2023-09-07T13:14:19.629406,PORT_B_B02,63499.8,1,0.763,3
V00578,535569631,Bulk Carrier,199.8,12.16,80545,36186,1.3,38.4122,53.045,12.5,164,212.6,2023-02-15T17:42:56,2023-02-16T10:44:57.980009,2,17,2,0,29.9,0,24.6,2.41,15.6,0.5,10.9,PORT_D,PORT_D_B01,2023-06-23T15:43:01.049834,260,1,0.89,0.048,Low,7.6,33.4,2023-02-16T11:18:21.980009,PORT_D_B01,183160.2,1,0.346,1
